INCIDENT NUMBER,INCIDENT REGION,RESPONSE TYPE,INCIDENT START DATE,INCIDENT START TIME,SUBJECT NUMBER,SUBJECT GENDER,SUBJECT AGE,SUBJECT STATE,SUBJECT COUNTRY,ACTIVITY,SITUATION,LOCATION FOUND LATITUDE,LOCATION FOUND LONGITUDE,LOCATION FOUND ELEVATION,FOUND IN SEARCH AREA,TECHNIQUE,NUMBER OF RANGERS INVOLVED,OTHER AGENCY INVOLVEMENT,LAST KNOWN POINT LAND CLASS,LAST KNOWN POINT STATE LAND NAME,LAST KNOWN POINT COUNTY,LAST KNOWN POINT MUNICIPALITY,INCIDENT ADIRONDACK PARK,INCIDENT CATSKILL PARK,INCIDENT CLOSED DATE,INCIDENT CLOSED TIME,Location
NY-2017-WS-272,5,Rescue,09/23/2017,07:58 PM,1,F,54,NY,US,Hiking,Injured,44.09642,-74.11448,3100,true,Aircraft evacuation,5,true,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,true,false,09/24/2017,09:30 AM,POINT (-74.11448 44.09642)
NY-2019-WS-232,5,Rescue,08/31/2019,06:41 PM,1,M,45,NY,US,Hiking,Injured,44.18726,-73.8188,1589,true,Carry out by foot,6,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,08/31/2019,08:27 PM,POINT (-73.8188 44.18726)
NY-2015-WS-108,5,Search,06/03/2015,06:49 PM,1,M,13,NY,US,Hiking,Lost,43.5535,-73.59606,520,false,Assist/own power,3,true,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,true,false,06/03/2015,09:50 PM,POINT (-73.59606 43.5535)
NY-2013-WS-096,5,Search,07/09/2013,06:00 AM,1,M,25,NY,US,Hiking,Lost,43.54433,-73.95024,2020,false,Assist/own power,3,true,Forest Preserve,Wilcox Wild Forest,WARREN,JOHNSBURG,true,false,07/09/2013,12:00 PM,POINT (-73.95024 43.54433)
NY-2016-WS-118,5,Search,06/06/2016,09:51 PM,1,M,57,MD,US,Hiking,Lost,44.15107,-73.78143,1350,true,Assist/own power,7,false,Forest Preserve,Dix Mountain Wildernes,ESSEX,KEENE,true,false,06/07/2016,06:15 AM,POINT (-73.78143 44.15107)
NY-2014-WS-057,5,Rescue,05/15/2014,12:45 PM,1,F,25,CA,US,Hiking,Injured,44.16847,-73.96504,2300,true,Assist/own power,4,false,Forest Preserve,High Peaks,ESSEX,NORTH ELBA,true,false,05/15/2014,03:30 PM,POINT (-73.96504 44.16847)
NY-2012-WS-196,5,Search,09/25/2012,07:30 PM,2,M,63,NY,US,Hiking,Overdue,43.81381,-73.62994,1146,true,Assist/own power,3,true,Forest Preserve,Pharoah Lake Wilderness,ESSEX,SCHROON,true,false,09/26/2012,12:30 PM,POINT (-73.62994 43.81381)
NY-2012-WS-123,5,Rescue,07/11/2012,03:50 PM,1,M,12,NY,US,Hiking,Illness,44.332,-74.1067,2000,false,Carry out by foot,1,true,Forest Preserve,McKenzie Wilderness,ESSEX,ST ARMAND,true,false,07/11/2012,06:30 PM,POINT (-74.1067 44.332)
NY-2020-WS-111,5,Search,06/02/2020,09:14 PM,3,M,18,NY,US,Hiking,Lost,44.1589,-73.95042,2300,false,Vehicle/boat evacuation,2,true,Forest Preserve,E. High Peaks Wilderness,ESSEX,NORTH ELBA,true,false,06/03/2020,12:34 PM,POINT (-73.95042 44.1589)
NY-2013-WS-196,5,Rescue,09/08/2013,03:42 PM,1,F,33,NY,US,Hiking,Injured,44.15818,-73.83483,3000,false,Aircraft evacuation,3,true,Forest Preserve,High Peaks,ESSEX,KEENE,true,false,09/08/2013,05:45 PM,POINT (-73.83483 44.15818)
NY-2019-WS-037,5,Rescue,03/15/2019,12:22 PM,1,M,51,NY,US,Hiking,Illness,44.22067,-73.6237,1274,true,Carry out by foot,3,true,Other Municipal Land,Blueberry Hill Rec Trails,ESSEX,ELIZABETHTOWN,true,false,03/15/2019,02:15 PM,POINT (-73.6237 44.22067)
NY-2015-WS-212,5,Rescue,08/11/2015,12:21 PM,3,M,22,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,false,Technical Rope,5,false,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,true,false,08/11/2015,08:30 PM,POINT (-73.99089 44.10153)
NY-2021-WS-205,5,Search,07/29/2021,03:09 PM,1,M,39,WA,US,Hiking,Overdue,43.50942,-73.6309,345,false,Assist/own power,3,false,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,true,false,07/29/2021,04:20 PM,POINT (-73.6309 43.50942)
NY-2016-WS-250,5,Search,08/28/2016,10:19 PM,1,M,66,NY,US,Hiking,Missing,44.63332,-73.76286,1084,true,Assist/own power,5,true,Private Land,Private,CLINTON,SARANAC,false,false,08/29/2016,05:50 PM,POINT (-73.76286 44.63332)
NY-2022-WS-034,6,Rescue,02/23/2022,06:30 AM,3,M,27,NY,US,Stranded,Stranded,43.53665,-75.31647,890,true,Airboat,2,true,Private Land,Private,LEWIS,LEYDEN,false,false,02/23/2022,10:00 AM,POINT (-75.31647 43.53665)
NY-2017-WS-030,6,Recovery,02/16/2017,10:27 PM,1,M,56,PA,US,Snowmobile,Injured,43.83964,-75.11055,1739,false,Vehicle/boat evacuation,2,true,Forest Preserve,Independence River Wild Forest,HERKIMER,WEBB,true,false,02/17/2017,03:00 PM,POINT (-75.11055 43.83964)
NY-2013-WS-062,5,Search,06/11/2013,06:45 PM,10,M,14,NY,US,Boating,Stranded,44.21095,-74.30762,1400,true,Assist/own power; Swiftwater,1,true,Forest Preserve,W. High Peaks Wilderness Area,FRANKLIN,HARRIETSTOWN,true,false,06/11/2013,11:00 PM,POINT (-74.30762 44.21095)
NY-2021-WS-163,9,Search,06/30/2021,10:00 PM,1,F,45,VA,US,Despondent,Missing,42.57196,-78.99772,765,false,Carry out by foot,5,true,Native People's Land,N/A,ERIE,BRANT,false,false,07/01/2021,04:30 PM,POINT (-78.99772 42.57196)
NY-2012-WS-180,5,Search,09/12/2012,12:15 AM,1,M,78,NY,US,Hiking,Lost,44.18805,-73.82144,1900,true,Assist/own power,1,false,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,09/12/2012,04:00 AM,POINT (-73.82144 44.18805)
NY-2016-WS-225,5,Rescue,08/17/2016,07:15 PM,1,F,20,NY,US,Hiking,Injured,44.15268,-73.6379,1349,false,Assist/own power,2,false,Forest Preserve,Giant Mountain Wilderness,ESSEX,ELIZABETHTOWN,true,false,08/17/2016,10:10 PM,POINT (-73.6379 44.15268)
NY-2016-WS-302,5,Search,10/12/2016,12:41 PM,2,M,82,PA,US,Hiking,Lost,43.80743,-74.31996,1920,true,Assist/own power,1,false,Forest Preserve,Blue Ridge Wilderness,HAMILTON,INDIAN LAKE,true,false,10/12/2016,01:05 PM,POINT (-74.31996 43.80743)
NY-2013-WS-103,5,Search,07/14/2013,07:56 PM,1,M,65,SC,US,Hiking,Overdue,44.1866,-74.00387,2800,true,Assist/own power,6,false,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,true,false,07/15/2013,01:30 PM,POINT (-74.00387 44.1866)
NY-2021-WS-165,5,Search,07/03/2021,11:14 PM,4,M,10,NY,US,Hiking,Lost,44.321,-74.05252,2864,false,Assist/own power,3,false,Forest Preserve,McKenzie,ESSEX,NORTH ELBA,true,false,07/04/2021,06:00 AM,POINT (-74.05252 44.321)
NY-2013-WS-015,5,Rescue,02/15/2013,09:56 PM,1,M,45,NY,US,Snowmobile,Injured,43.35505,-74.59669,1816,false,Vehicle/boat evacuation,1,true,Forest Preserve,Ferris Lake Wildforest,HAMILTON,ARIETTA,true,false,02/16/2013,12:47 AM,POINT (-74.59669 43.35505)
NY-2016-WS-012,5,Search,01/23/2016,08:30 PM,2,M,40,NY,US,Snowmobile,Stranded,43.6035,-74.39365,1650,true,Assist/own power; Vehicle/boat evacuation,1,true,Forest Preserve,Jessup River Wild Forest,HAMILTON,INDIAN LAKE,true,false,01/23/2016,10:53 PM,POINT (-74.39365 43.6035)
NY-2018-WS-099,3,Rescue,06/10/2018,10:50 AM,1,M,50,NY,US,Hiking,Injured,42.00932,-74.48458,2218,true,Assist/own power; Vehicle/boat evacuation,3,true,Forest Preserve,Big Indian Wilderness,ULSTER,DENNING,false,true,06/10/2018,03:30 PM,POINT (-74.48458 42.00932)
NY-2014-WS-036,5,Rescue,04/12/2014,02:32 PM,2,M,18,NY,US,Hiking,Injured,44.13186,-73.9264,3600,true,Assist/own power,2,false,Forest Preserve,E. High Peaks Wilderness,ESSEX,NORTH ELBA,true,false,04/12/2014,08:00 PM,POINT (-73.9264 44.13186)
NY-2018-WS-176,5,Search,07/26/2018,05:12 PM,1,M,71,NY,US,Hiking,Overdue,43.26373,-74.33985,1200,true,Assist/own power,4,true,Forest Preserve,Silver Lake Wilderness,HAMILTON,BENSON,true,false,07/26/2018,10:18 PM,POINT (-74.33985 43.26373)
NY-2015-WS-270,5,Rescue,09/19/2015,06:17 PM,1,M,23,CT,US,Hiking,Illness,44.19077,-73.82166,1750,false,Carry out by foot,2,true,Forest Preserve,High Peaks,ESSEX,KEENE,true,false,09/19/2015,08:02 PM,POINT (-73.82166 44.19077)
NY-2022-WS-338,6,Rescue,11/19/2022,11:00 AM,4,M,,NY,US,Hunting,Stranded,44.09453,-75.30828,1123,true,Vehicle/boat evacuation,4,true,Forest Preserve,Private Camps Area,LEWIS,DIANA,false,false,11/20/2022,02:45 PM,POINT (-75.30828 44.09453)
NY-2020-WS-489,5,Rescue,12/28/2020,09:58 AM,1,M,51,NY,US,Hiking,Injured,44.14576,-73.73358,3050,false,Carry out by foot,10,true,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,true,false,12/28/2020,03:15 PM,POINT (-73.73358 44.14576)
NY-2013-WS-056,5,Search,05/26/2013,09:02 PM,1,M,23,NY,US,Hiking,Overdue,44.14356,-73.88439,2500,true,Assist/own power,2,true,Forest Preserve,E. High Peaks Wilderness,ESSEX,KEENE,true,false,05/27/2013,03:00 AM,POINT (-73.88439 44.14356)
NY-2020-WS-089,5,Rescue,05/16/2020,06:55 PM,2,M,15,NY,US,Hiking,Lost,43.44661,-74.54776,1973,true,Assist/own power,2,true,Forest Preserve,West Canada Lake Wilderness,HAMILTON,ARIETTA,true,false,05/16/2020,11:00 PM,POINT (-74.54776 43.44661)
NY-2017-WS-164,5,Search,07/14/2017,06:17 PM,1,M,49,NY,US,Hiking,Lost,44.29875,-74.0219,1960,true,Assist/own power,3,true,Forest Preserve,McKenzie Mountain Wilderness,ESSEX,NORTH ELBA,true,false,07/14/2017,09:06 PM,POINT (-74.0219 44.29875)
NY-2019-WS-021,4,Rescue,02/02/2019,05:31 PM,1,M,35,NJ,US,Skiing,Injured,42.15771,-74.21044,2557,true,Technical Rope,8,true,Forest Preserve,Hunter-West Kill Wilderness Area,GREENE,HUNTER,false,true,02/03/2019,02:15 AM,POINT (-74.21044 42.15771)
NY-2018-WS-289,4,Rescue,10/06/2018,02:10 PM,1,F,67,NY,US,Hiking,Injured,42.19168,-74.07014,1561,false,Carry out by foot; Technical Rope,3,true,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,false,true,10/06/2018,04:00 PM,POINT (-74.07014 42.19168)
NY-2014-WS-089,5,Rescue,06/14/2014,12:24 PM,1,M,47,MA,US,Boating,Stranded,44.58001,-73.84537,813,true,Swiftwater,4,true,Private Land,Private,CLINTON,BLACK BROOK,true,false,06/14/2014,03:00 PM,POINT (-73.84537 44.58001)
NY-2014-WS-214,6,Rescue,09/11/2014,01:31 PM,1,M,55,NY,US,Boating,Stranded,43.89713,-75.02515,1670,false,Vehicle/boat evacuation,1,true,Forest Preserve,Stillwater Reservoir.,HERKIMER,WEBB,true,false,09/11/2014,05:00 PM,POINT (-75.02515 43.89713)
NY-2018-WS-191,5,Recovery,08/03/2018,04:31 PM,1,M,60,PA,US,Boating,Injured,43.69194,-74.3195,1650,true,Dive Team,1,true,Forest Preserve,Jessup River Wid Forest,HAMILTON,INDIAN LAKE,true,false,08/03/2018,08:20 PM,POINT (-74.3195 43.69194)
NY-2017-WS-069,5,Rescue,04/15/2017,02:52 PM,2,F,12,NJ,US,Hiking,Injured,44.71167,-73.85128,2705,false,Assist/own power; Vehicle/boat evacuation,2,true,State Forests,Lyon Mountain,CLINTON,DANNEMORA,true,false,04/15/2017,08:00 PM,POINT (-73.85128 44.71167)
NY-2013-WS-163,1,Recovery,08/17/2013,07:30 PM,1,M,43,NY,US,Despondent,Overdue,40.91529,-72.93799,107,false,Vehicle/boat evacuation,3,true,Other DEC Land,Rocky Point NRMA,SUFFOLK,BROOKHAVEN,false,false,08/18/2013,11:30 AM,POINT (-72.93799 40.91529)
NY-2018-WS-165,5,Search,07/18/2018,07:02 PM,2,F,9,SC,US,Hiking,Overdue,44.49363,-73.82756,1404,true,Vehicle/boat evacuation,2,true,Forest Preserve,Taylor Pond Wild Forest,CLINTON,BLACK BROOK,true,false,07/18/2018,09:00 PM,POINT (-73.82756 44.49363)
NY-2017-WS-155,6,Rescue,07/07/2017,11:01 AM,1,F,59,NY,US,Horseback riding,Injured,43.76625,-75.28738,909,true,Carry out by foot,3,true,Forest Preserve,Otter Creek Horse Trails,LEWIS,WATSON,true,false,07/07/2017,12:39 PM,POINT (-75.28738 43.76625)
NY-2019-WS-107,5,Search,06/08/2019,07:10 PM,1,M,25,NY,US,Hiking,Lost,44.14741,-73.73351,3101,true,Assist/own power,3,false,Forest Preserve,Giant Mt Wilderness Area,ESSEX,KEENE,true,false,06/08/2019,11:00 PM,POINT (-73.73351 44.14741)
NY-2014-WS-271,4,Search,11/22/2014,06:35 PM,2,M,37,NJ,US,Hiking,Overdue,42.19178,-74.3247,1840,false,Assist/own power,3,true,Forest Preserve,Indian Head Wilderness Area and Hunter-Westkill Wilderness Area,GREENE,LEXINGTON,false,true,11/23/2014,01:30 AM,POINT (-74.3247 42.19178)
NY-2022-WS-352,4,Search,12/10/2022,05:15 PM,2,M,30,NY,US,Hiking,Lost,42.14894,-74.06973,2540,true,Assist/own power,3,false,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,false,true,12/10/2022,11:00 PM,POINT (-74.06973 42.14894)
NY-2019-WS-198,6,Rescue,08/04/2019,03:09 PM,1,M,45,NY,US,Hiking,Injured,44.21316,-74.59569,1840,true,Carry out by foot,5,true,Conservation Easement,Conifer-Emporium Easement,ST LAWRENCE,PIERCEFIELD,true,false,08/04/2019,04:00 PM,POINT (-74.59569 44.21316)
NY-2022-WS-292,5,Rescue,10/09/2022,07:12 PM,1,M,76,NC,US,Hiking,Injured,44.21091,-73.87668,2996,true,Assist/own power,2,true,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,true,false,10/10/2022,01:30 AM,POINT (-73.87668 44.21091)
NY-2020-WS-458,4,Search,11/16/2020,09:50 AM,1,M,32,NY,US,Hiking,Lost,42.30653,-74.17471,2027,false,Assist/own power,2,false,Forest Preserve,Elm Ridge Wild Forest,GREENE,WINDHAM,false,true,11/16/2020,12:30 PM,POINT (-74.17471 42.30653)
NY-2017-WS-147,6,Rescue,07/03/2017,08:12 PM,3,M,42,NY,US,Boating,Missing,43.02184,-74.80153,336,true,Airboat; Carry out by foot; Swiftwater; Technical Rope,12,true,Other Municipal Land,Other,HERKIMER,LITTLE FALLS,false,false,07/06/2017,02:00 PM,POINT (-74.80153 43.02184)
NY-2020-WS-135,9,Search,06/20/2020,03:48 AM,1,M,36,NY,US,Hiking,Lost,42.43291,-78.89511,930,true,Assist/own power,1,true,Other DEC Land,Zoar Valley Multiple Use Area,CATTARAUGUS,PERSIA,false,false,06/20/2020,08:30 AM,POINT (-78.89511 42.43291)
NY-2019-WS-333,5,Rescue,11/30/2019,12:00 PM,1,F,53,VT,US,Hiking,Injured,44.21035,-73.92987,2950,true,Carry out by foot,6,true,Forest Preserve,Mount Van Hoevenberg Ski Center,ESSEX,KEENE,true,false,11/30/2019,02:00 PM,POINT (-73.92987 44.21035)
NY-2015-WS-127,5,Search,06/20/2015,07:04 PM,2,F,26,NY,US,Hiking,Lost,44.2154,-73.54919,3117,true,Assist/own power,1,true,Forest Preserve,McKenzie Mt Wilderness,ESSEX,WILMINGTON,true,false,06/21/2015,01:20 AM,POINT (-73.54919 44.2154)
NY-2012-WS-081,5,Search,06/08/2012,12:10 AM,2,M,15,PA,US,Hiking,Overdue,43.69284,-74.21307,2600,false,,2,true,Forest Preserve,Siamese Pond Wilderness,HAMILTON,INDIAN LAKE,true,false,06/08/2012,07:05 AM,POINT (-74.21307 43.69284)
NY-2019-WS-070,5,Rescue,05/04/2019,02:08 PM,1,M,62,PA,US,Hiking,Lost,44.01197,-74.65314,1715,true,Vehicle/boat evacuation,3,true,Forest Preserve,William C. Whitney Wilderness,HAMILTON,LONG LAKE,true,false,05/04/2019,05:37 PM,POINT (-74.65314 44.01197)
NY-2016-WS-362,5,Rescue,12/13/2016,05:32 PM,2,M,13,NY,US,Walking,Missing,43.08917,-73.49177,340,true,Carry out by foot,3,true,Other Municipal Land,NA,WASHINGTON,EASTON,false,false,12/13/2016,11:00 PM,POINT (-73.49177 43.08917)
NY-2018-WS-195,3,Rescue,08/04/2018,03:00 PM,5,M,24,NJ,US,Boating,Stranded,41.43049,-74.74493,463,false,Swiftwater; Vehicle/boat evacuation,1,true,Federal Land,NA,ORANGE,DEERPARK,false,false,08/04/2018,04:30 PM,POINT (-74.74493 41.43049)
NY-2018-WS-140,5,Rescue,07/02/2018,03:00 PM,1,M,56,NH,US,Hiking,Illness,43.70924,-74.37284,2410,false,Assist/own power,1,true,Forest Preserve,West Canada Lake Wilderness,HAMILTON,INDIAN LAKE,true,false,07/02/2018,06:30 PM,POINT (-74.37284 43.70924)
NY-2013-WS-081,5,Rescue,06/28/2013,04:20 PM,3,M,7,NY,US,Fishing,Stranded,43.27218,-73.71901,303,false,Assist/own power; Carry out by foot; Swiftwater,8,true,Other Municipal Land,N/A,SARATOGA,MOREAU,false,false,06/28/2013,06:30 PM,POINT (-73.71901 43.27218)
NY-2015-WS-335,9,Search,11/15/2015,03:00 AM,1,F,33,NY,US,Walking,Injured,42.09793,-77.82837,1850,true,,5,true,Private Land,N/A,ALLEGANY,INDEPENDENCE,false,false,11/19/2015,02:00 PM,POINT (-77.82837 42.09793)
NY-2017-WS-255,5,Rescue,09/11/2017,06:26 PM,1,F,58,LA,US,Hiking,Injured,44.07426,-73.97164,2515,true,Assist/own power,2,true,Forest Preserve,Eastern High Peaks,ESSEX,NEWCOMB,true,false,09/11/2017,10:15 PM,POINT (-73.97164 44.07426)
NY-2013-WS-279,5,Recovery,11/24/2013,11:48 AM,1,M,62,NY,US,Hunting,Overdue,43.55556,-74.45661,1750,true,Vehicle/boat evacuation,4,true,Conservation Easement,Lake Pleasant,HAMILTON,LAKE PLEASANT,true,false,11/24/2013,04:00 PM,POINT (-74.45661 43.55556)
NY-2021-WS-334,7,Search,10/04/2021,06:00 PM,1,M,48,NY,US,Walking,Lost,42.81242,-75.91526,1758,true,Vehicle/boat evacuation,1,true,County Land,Highland Forest County Park,ONONDAGA,FABIUS,false,false,10/04/2021,10:30 PM,POINT (-75.91526 42.81242)
NY-2014-WS-258,5,Rescue,10/25/2014,06:45 PM,3,M,50,NY,US,Hunting,Stranded,43.87205,-74.65513,1762,true,Vehicle/boat evacuation,1,true,Forest Preserve,Pigeon Lake Wilderness,HAMILTON,LONG LAKE,true,false,10/25/2014,09:00 PM,POINT (-74.65513 43.87205)
NY-2016-WS-255,5,Search,09/02/2016,08:00 PM,1,F,23,CT,US,Hiking,Overdue,43.5978,-73.69773,1400,true,Assist/own power,2,false,Forest Preserve,Lake George Wild Forest,WARREN,BOLTON,true,false,09/02/2016,09:55 PM,POINT (-73.69773 43.5978)
NY-2013-WS-235,5,Rescue,10/07/2013,12:50 PM,1,M,19,FL,US,Swimming,Injured,43.7946,-73.46872,320,true,Vehicle/boat evacuation,1,true,Forest Preserve,Lake George Wildforest,WARREN,HAGUE,true,false,10/07/2013,02:30 PM,POINT (-73.46872 43.7946)
NY-2017-WS-247,5,Search,09/02/2017,08:58 PM,1,F,40,NJ,US,Hiking,Lost,44.12699,-73.97329,2830,true,Assist/own power,1,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,09/03/2017,12:03 PM,POINT (-73.97329 44.12699)
NY-2022-WS-130,5,Search,06/30/2022,05:00 PM,1,,31,NY,US,Hiking,Lost,44.26505,-74.07353,3000,false,Assist/own power,1,true,Forest Preserve,Saranac Lake Wild Forest,ESSEX,NORTH ELBA,true,false,06/30/2022,08:48 PM,POINT (-74.07353 44.26505)
NY-2022-WS-263,5,Rescue,09/17/2022,05:00 PM,1,M,70,QC,CA,Hiking,Illness,44.12127,-73.88649,4769,true,Aircraft evacuation,7,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,09/17/2022,07:15 PM,POINT (-73.88649 44.12127)
NY-2012-WS-141,4,Search,08/06/2012,07:35 PM,1,M,17,NY,US,Hiking,Lost,42.16648,-74.29154,3860,true,Assist/own power,3,true,Forest Preserve,Hunter West Kill Wilderness Area,GREENE,HUNTER,false,true,08/07/2012,02:11 AM,POINT (-74.29154 42.16648)
NY-2022-WS-307,8,Search,10/21/2022,04:20 PM,1,F,72,GA,US,Hiking,Lost,42.61771,-77.38805,840,true,Assist/own power; Vehicle/boat evacuation,2,true,Wildlife Management Area,Hi Tor Wildlife Management Area,ONTARIO,NAPLES,false,false,10/21/2022,05:58 PM,POINT (-77.38805 42.61771)
NY-2021-WS-060,7,Search,04/10/2021,06:40 PM,1,F,18,NY,US,Hiking,Lost,42.80698,-75.98866,1720,true,Assist/own power,1,false,State Forests,Morgan Hill State Forest,ONONDAGA,FABIUS,false,false,04/10/2021,09:35 PM,POINT (-75.98866 42.80698)
NY-2022-WS-059,5,Search,04/15/2022,04:45 PM,3,F,19,NY,US,Hiking,Overdue,44.13943,-73.79571,1550,true,Vehicle/boat evacuation,3,false,Forest Preserve,Dix Wilderness,ESSEX,KEENE,true,false,04/16/2022,12:30 AM,POINT (-73.79571 44.13943)
NY-2012-WS-141,4,Search,08/06/2012,07:35 PM,3,M,17,NY,US,Hiking,Lost,42.16648,-74.29154,3860,true,Assist/own power,3,true,Forest Preserve,Hunter West Kill Wilderness Area,GREENE,HUNTER,false,true,08/07/2012,02:11 AM,POINT (-74.29154 42.16648)
NY-2014-WS-196,3,Search,08/28/2014,05:42 PM,2,F,41,NJ,US,Hiking,Lost,41.95809,-74.68946,2222,true,Assist/own power,1,true,Forest Preserve,Willowemoc Wild Forest,SULLIVAN,ROCKLAND,false,true,08/28/2014,07:30 PM,POINT (-74.68946 41.95809)
NY-2012-WS-003,8,Search,01/05/2012,03:48 PM,3,M,20,NY,US,Hiking,Stranded,42.66519,-77.33519,761,true,Assist/own power; Technical Rope,3,true,Wildlife Management Area,Hi Tor W.M.A.,YATES,ITALY,false,false,01/05/2012,06:20 PM,POINT (-77.33519 42.66519)
NY-2022-WS-172,4,Search,07/23/2022,10:00 AM,1,M,37,NY,US,Hiking,Lost,42.11954,-74.12124,3084,true,Assist/own power,1,false,Forest Preserve,Indian Head Wilderness Area,GREENE,HUNTER,false,true,07/23/2022,02:30 PM,POINT (-74.12124 42.11954)
NY-2022-WS-162,6,Rescue,07/17/2022,06:15 PM,1,F,19,VT,US,Camping,Illness,44.08285,-74.75102,1745,true,Vehicle/boat evacuation,2,false,Forest Preserve,Five Ponds Wilderness Area,ST LAWRENCE,COLTON,true,false,07/18/2022,12:33 AM,POINT (-74.75102 44.08285)
NY-2013-WS-017,5,Rescue,02/21/2013,06:32 PM,3,M,51,NJ,US,Aircraft,Stranded,44.31266,-74.03235,2726,true,Assist/own power,9,true,Forest Preserve,McKenzie Mt Wilderness Area,ESSEX,NORTH ELBA,true,false,03/09/2013,05:00 PM,POINT (-74.03235 44.31266)
NY-2017-WS-176,5,Rescue,07/19/2017,07:08 PM,1,F,51,NY,US,Hiking,Illness,44.15816,-73.95149,2300,true,Assist/own power,2,false,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,true,false,07/19/2017,09:20 PM,POINT (-73.95149 44.15816)
NY-2014-WS-183,4,Search,08/16/2014,09:00 PM,1,M,19,NY,US,Hiking,Lost,42.1284,-74.06221,2113,true,Assist/own power,2,true,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,false,true,08/17/2014,03:00 AM,POINT (-74.06221 42.1284)
NY-2018-WS-187,5,Search,07/30/2018,10:03 PM,4,F,12,NY,US,Hiking,Overdue,44.13012,-73.81105,1791,true,Assist/own power,1,true,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,true,false,07/31/2018,12:22 AM,POINT (-73.81105 44.13012)
NY-2019-WS-092,3,Search,05/26/2019,05:10 PM,10,M,38,NY,US,Hiking,Overdue,42.03733,-74.37455,1650,true,Assist/own power,4,false,Forest Preserve,Slide Mountain Wilderness Area,ULSTER,SHANDAKEN,false,true,05/26/2019,08:00 PM,POINT (-74.37455 42.03733)
NY-2014-WS-277,4,Rescue,11/28/2014,07:30 PM,1,F,18,NY,US,Hiking,Illness,42.17611,-74.3255,3012,true,Assist/own power,2,false,Forest Preserve,Hunter-West Kill Wilderness Area,GREENE,LEXINGTON,false,true,11/29/2014,01:30 AM,POINT (-74.3255 42.17611)
NY-2016-WS-132,5,Search,06/23/2016,09:21 PM,1,M,18,NY,US,Hiking,Lost,44.11015,-73.58344,1900,true,Assist/own power,3,true,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,true,false,06/24/2016,01:00 AM,POINT (-73.58344 44.11015)
NY-2022-WS-023,5,Rescue,02/09/2022,02:58 PM,1,M,76,PA,US,Snowmobile,Injured,43.93421,-74.46828,1630,true,Assist/own power,2,true,Other DEC Land,N/A,HAMILTON,LONG LAKE,true,false,02/09/2022,04:12 PM,POINT (-74.46828 43.93421)
NY-2015-WS-004,4,Rescue,01/03/2015,05:05 PM,2,M,38,NY,US,Camping,Overdue,42.13585,-74.16251,2625,true,,2,true,Forest Preserve,Indian Head Wilderness,GREENE,HUNTER,false,true,01/03/2015,09:00 PM,POINT (-74.16251 42.13585)
NY-2015-WS-200,5,Search,08/02/2015,06:20 PM,1,F,19,NY,US,Hiking,Lost,43.66062,-73.47388,1865,true,Assist/own power,3,false,Forest Preserve,Lake George Wild Forest,WASHINGTON,DRESDEN,true,false,08/02/2015,09:00 PM,POINT (-73.47388 43.66062)
NY-2014-WS-247,5,Search,10/17/2014,02:28 PM,1,M,60,NY,US,Walking,Lost,43.4197,-73.74373,1680,true,Assist/own power,2,false,Forest Preserve,Lake George Wild Forest,WARREN,LAKE GEORGE,true,false,10/17/2014,05:34 PM,POINT (-73.74373 43.4197)
NY-2021-WS-383,5,Search,11/07/2021,04:19 PM,2,F,61,NY,US,Hiking,Lost,43.86479,-73.76983,1357,true,Assist/own power,2,true,Forest Preserve,Hoffman Notch Wilderness,ESSEX,SCHROON,true,false,11/07/2021,04:33 PM,POINT (-73.76983 43.86479)
NY-2015-WS-221,5,Rescue,08/17/2015,03:15 PM,1,M,23,NY,US,Climbing:Rock/Ice,Injured,44.13708,-74.03717,3116,true,High Angle,12,true,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,true,false,08/18/2015,02:00 AM,POINT (-74.03717 44.13708)
NY-2018-WS-003,5,Rescue,01/14/2018,11:15 AM,1,M,51,NY,US,Snowmobile,Stranded,43.51136,-74.33981,1720,true,Airboat,2,true,Conservation Easement,Speculator Tree Farm Easement,HAMILTON,LAKE PLEASANT,true,false,01/14/2018,04:00 PM,POINT (-74.33981 43.51136)
